tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	101060389	0	live	TBC1D3D	PRC17, TBC1D3, TBC1D3A, TBC1D3H	TBC1 domain family member 3D	TBC1 domain family member 3D|Prostate cancer gene 17 protein|Rab GTPase-activating protein PRC17|TBC1 domain family member 3|TBC1 domain family, member 3H|TRE17 alpha protein	17q12	17	NC_000017.11	38004033	38014908	plus	16	610807	
9606	Homo sapiens	149095	0	live	DCST1		DC-STAMP domain containing 1	E3 ubiquitin-protein ligase DCST1|DC-STAMP domain-containing protein 1|RING-type E3 ubiquitin transferase	1q21.3	1	NC_000001.11	155033806	155050930	plus	17		
9615	Canis lupus familiaris	486522	0	live	KRT71		keratin 71	keratin, type II cytoskeletal 71		27	NC_051831.1	2535235	2543509	plus	9		
9606	Homo sapiens	7834	0	live	PCAP	HPC2, HPC8	predisposing for prostate cancer		1q42.2-q43	1						602759	
9606	Homo sapiens	728606	0	live	PCAT18	LINC01092	prostate cancer associated transcript 18	long intergenic non-protein coding RNA 1092|prostate cancer associated transcript 18 (non-protein coding)	18q11.2	18	NC_000018.10	26687621	26703638	minus	2	617647	
9606	Homo sapiens	606293	0	live	KLKP1	KARMA, KLK31P, KRSP1, PsiKLK1, YKLK1	kallikrein pseudogene 1	kallikrein 31 pseudogene|kallikrein-related protein|kallikrein-related sequence from prostate	19q13.33	19	NC_000019.10	50882096	50896398	minus	5		
9606	Homo sapiens	692094	0	live	MSMP	PSMP	microseminoprotein, prostate associated	prostate-associated microseminoprotein|PC3 prostate cancer cell-secreted microprotein	9p13.3	9	NC_000009.12	35752990	35754276	minus	3	612191	
9606	Homo sapiens	693141	0	live	MIR556	MIRN556, hsa-mir-556, mir-556	microRNA 556		1q23.3	1	NC_000001.11	162342546	162342640	plus	1		
9606	Homo sapiens	26996	0	live	GPR160	GPCR1, GPCR150	G protein-coupled receptor 160	probable G-protein coupled receptor 160|G-protein coupled receptor GPCR1|hGPCR1|putative G protein-coupled receptor	3q26.2	3	NC_000003.12	170037995	170085417	plus	7		
9606	Homo sapiens	170626	0	live	XAGE3	CT12.3a, CT12.3b, GAGED4, PLAC6, XAGE-3, pp9012	X antigen family member 3	X antigen family member 3|CT12.3|G antigen, family D, 4|cancer/testis antigen 12.3|cancer/testis antigen family 12, member 3a|cancer/testis antigen family 12, member 3b|g antigen family D member 4|placenta-specific 6|placenta-specific gene 6 protein|protein XAGE-3	Xp11.22	X	NC_000023.11	52862528	52868140	minus	7	300740	
9606	Homo sapiens	192668	0	live	CYS1		cystin 1	cystin-1|cilia-associated protein	2p25.1	2	NC_000002.12	10056473	10080411	minus	3	618713	
9606	Homo sapiens	221718	0	live	LINC00518	C6orf218	long intergenic non-protein coding RNA 518		6p24.3	6	NC_000006.12	10427785	10434822	minus	3		
9606	Homo sapiens	10648	0	live	SCGB1D1	LIPA, LPHA, LPNA	secretoglobin family 1D member 1	secretoglobin family 1D member 1|lipophilin A (uteroglobin family member)|lipophilin-A|prostatein-like lipophilin A	11q12.3	11	NC_000011.10	62190216	62193539	plus	3	615060	
10090	Mus musculus	212980	0	live	Slc45a3	2210413P12Rik, AU023994, AU043764, IPC, IPCA-6, PRST, Pc, Pcanap6	solute carrier family 45, member 3	solute carrier family 45 member 3|Prostein|prostate cancer-associated protein 6	1 E4	1	NC_000067.7	131890653	131910710	plus	7		
9606	Homo sapiens	92086	0	live	GGTLC1	GGTL6, GGTLA3, GGTLA4, dJ831C21.1, dJ831C21.2	gamma-glutamyltransferase light chain 1	glutathione hydrolase light chain 1|gamma-glutamyl transpeptidase|gamma-glutamyltransferase-like activity 3|gamma-glutamyltransferase-like activity 4|gamma-glutamyltransferase-like protein 6	20p11.21	20	NC_000020.11	23985053	23989134	minus	8	612338	
9606	Homo sapiens	387496	0	live	RASL11A		RAS like family 11 member A	ras-like protein family member 11A	13q12.2	13	NC_000013.11	27270830	27275192	plus	5	612403	
9606	Homo sapiens	3128	0	live	HLA-DRB6		major histocompatibility complex, class II, DR beta 6 (pseudogene)	MHC class II antigen	6p21.32	6	NC_000006.12	32552713	32560002	minus	6		
9606	Homo sapiens	79847	0	live	MFSD13A	C10orf77, TMEM180, bA18I14.8	major facilitator superfamily domain containing 13A	transmembrane protein 180	10q24.32	10	NC_000010.11	102460896	102480197	plus	16		
9606	Homo sapiens	64595	0	live	TTTY15	NCRNA00138	testis-specific transcript, Y-linked 15	testis-specific transcript, Y-linked 15 (non-protein coding)	Yq11.221	Y	NC_000024.10	12662367	12692224	plus	4		
9606	Homo sapiens	100216001	0	live	MANCR	LINC00704	mitotically associated long non coding RNA	long intergenic non-protein coding RNA 704	10p15.1	10	NC_000010.11	4650185	4678070	minus	4		
9606	Homo sapiens	284759	0	live	SIRPB2	PTPN1L, PTPNS1L3, dJ776F14.2	signal regulatory protein beta 2	signal-regulatory protein beta-2|SIRP-beta-2|protein tyrosine phosphatase non-receptor type substrate protein|protein tyrosine phosphatase, non-receptor type substrate 1-like 3	20p13	20	NC_000020.11	1474578	1491762	minus	7		
9606	Homo sapiens	205717	0	live	USF3	KIAA2018	upstream transcription factor family member 3	basic helix-loop-helix domain-containing protein USF3	3q13.2	3	NC_000003.12	113648385	113696657	minus	7	617568	
9606	Homo sapiens	100505495	0	live	PCAT19	LINC01190	prostate cancer associated transcript 19	long intergenic non-protein coding RNA 1190|prostate cancer associated transcript 19 (non-protein coding)	19q13.2	19	NC_000019.10	41454169	41500649	minus	4	618192	
9606	Homo sapiens	100287569	0	live	LINC00173	NCRNA00173	long intergenic non-protein coding RNA 173		12q24.22	12	NC_000012.12	116533422	116536513	plus	4		
9606	Homo sapiens	101060264	0	live	FOXP4-AS1		FOXP4 antisense RNA 1		6p21.1	6	NC_000006.12	41523895	41548621	minus	4		
9606	Homo sapiens	724026	0	live	MIR656	MIRN656, hsa-mir-656, mir-656	microRNA 656		14q32.31	14	NC_000014.9	101066724	101066801	plus	1	616376	
9606	Homo sapiens	408259	0	live	HPC3	HPC20	Prostate cancer, hereditary, 3		20q13	20						608656	
9606	Homo sapiens	203074	0	live	PRSS55	CT153, T-SP1, TSP1, UNQ9391	serine protease 55	serine protease 55|probable serine protease UNQ9391/PRO34284|protease, serine 55|testis serine protease 1|tryptophan/serine protease	8p23.1	8	NC_000008.11	10525484	10554166	plus	10	615144	
9606	Homo sapiens	55841	0	live	WWC3	BM042	WWC family member 3	protein WWC3	Xp22.2	X	NC_000023.11	10015254	10144474	plus	23		
9606	Homo sapiens	92292	0	live	GLYATL1	GATF-C, GNAT	glycine-N-acyltransferase like 1	glycine N-acyltransferase-like protein 1|acyl-CoA:glycine N-acyltransferase-like protein 1|glutamine N-acyltransferase	11q12.1	11	NC_000011.10	58905481	58957062	plus	14	614761	
9606	Homo sapiens	220965	0	live	FAM13C	FAM13C1	family with sequence similarity 13 member C	protein FAM13C|family with sequence similarity 13, member C1	10q21.1	10	NC_000010.11	59245933	59363181	minus	20		
10090	Mus musculus	80286	0	live	Tusc3	AU022242, BC003311, N33	tumor suppressor candidate 3	tumor suppressor candidate 3|dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TUSC3|magnesium uptake/transporter TUSC3|oligosaccharyl transferase subunit TUSC3|putative prostate cancer tumor suppressor	8 A4	8	NC_000074.7	39472505	39620091	plus	14		
9913	Bos taurus	280675	0	live	AR		androgen receptor	androgen receptor		X	NC_037357.1	83085618	83296175	minus	9		
9606	Homo sapiens	7146	0	live	TNXA	D6S103E, HXBL, TNX, XA	tenascin XA (pseudogene)		6p21.33	6	NC_000006.12	32008420	32013023	minus	13		
10116	Rattus norvegicus	298934	0	live	Adi1	Alp1, Fe-ARD, MTCBP-1, Ni-ARD	acireductone dioxygenase 1	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase|ARD|aci-reductone dioxygenase (ARD)-like protein 1|acireductone dioxygenase (Fe(2+)-requiring)|acireductone dioxygenase (Ni(2+)-requiring)|androgen-responsive ARD-like protein 1|androgen-responsive gene encoding an ARD-like protein|membrane-type 1 matrix metalloproteinase cytoplasmic tail-binding protein 1	6q16	6	NC_051341.1	45306885	45313847	plus	4		
9606	Homo sapiens	619279	0	live	ZNF704	Gig1	zinc finger protein 704	zinc finger protein 704	8q21.13	8	NC_000008.11	80628451	80884416	minus	12		
9606	Homo sapiens	285753	0	live	CEP57L1	C6orf182, bA487F23.2, cep57R	centrosomal protein 57 like 1	centrosomal protein CEP57L1|centrosomal protein 57kDa-like 1|centrosomal protein 57kDa-like protein 1|centrosomal protein of 57 kDa-related protein|cep57-related protein	6q21	6	NC_000006.12	109095163	109174418	plus	16		
9606	Homo sapiens	254863	0	live	TMEM256	C17orf61	transmembrane protein 256	transmembrane protein 256|UPF0451 protein C17orf61	17p13.1	17	NC_000017.11	7402975	7404097	minus	4	617779	
9606	Homo sapiens	90655	0	live	TGIF2LY	TGIFLY	TGFB induced factor homeobox 2 like Y-linked	homeobox protein TGIF2LY|TGF-beta-induced transcription factor 2-like protein|TGFB-induced factor 2-like protein, Y-linked|TGFB-induced factor 2-like, Y-linked|TGIF-like on the Y	Yp11.2	Y	NC_000024.10	3579067	3580041	plus	2	400025	
9606	Homo sapiens	646480	0	live	FABP9	PERF, PERF15, T-FABP, TLBP	fatty acid binding protein 9	fatty acid-binding protein 9|fatty acid binding protein 9, testis|testis lipid binding protein|testis-type fatty acid-binding protein	8q21.13	8	NC_000008.11	81458253	81461579	minus	4		
9606	Homo sapiens	100507249	0	live	C8orf17	MOST-1, MOST1	chromosome 8 putative open reading frame 17	MOLT-4 T-cell lymphoblastic leukemia sequence tag-1|MOLT-4 sequence tag-1	8q24.3	8						616992	
9606	Homo sapiens	414060	0	live	TBC1D3C	PRC17, TBC1D3, TBC1D3A, TBC1D3D	TBC1 domain family member 3C	TBC1 domain family member 3C|Prostate cancer gene 17 protein|Protein TRE17-alpha|Rab GTPase-activating protein PRC17|TBC1 domain family member 3|TBC1 domain family member 3C-like protein ENSP00000341742|TBC1 domain family member 3C/3D	17q12	17	NC_000017.11	38057693	38068634	minus	15	610806	
10116	Rattus norvegicus	29311	0	live	Msmb	PSP94	microseminoprotein, beta	beta-microseminoprotein|PSP-94|prostate secreted seminal plasma protein|prostate secretory protein PSP94|prostate secretory protein of 94 amino acids	16p16	16	NC_051351.1	7366536	7387124	plus	4		
9615	Canis lupus familiaris	476775	0	live	FOLH1B	FOLH1, PSMA	folate hydrolase 1B	putative N-acetylated-alpha-linked acidic dipeptidase|folate hydrolase (prostate-specific membrane antigen) 1|folate hydrolase 1|prostate-specific membrane antigen		21	NC_051825.1	10582575	10647371	minus	19		
10090	Mus musculus	70020	0	live	Ino80b	2510009I23Rik, HMG1YL, HMG1YL4, Hmga1, Hmga1l4, P, Papa1, Znhi, Znhit4	INO80 complex subunit B	INO80 complex subunit B|PAP-1 binding protein|PAP-1-associated protein 1|PAPA-1|high mobility group AT-hook 1-like 4|zinc finger HIT domain-containing protein 4|zinc finger, HIT type 4	6 C3	6	NC_000072.7	83098746	83102100	minus	5		
10090	Mus musculus	237353	0	live	Sh3rf3	4831416G18Rik, Igfbp5-ip, Sh3md, Sh3md41, Sh3rf3	SH3 domain containing ring finger 3	E3 ubiquitin-protein ligase SH3RF3|SH3 domain-containing RING finger protein 3|SH3 multiple domains 4|SH3 multiple domains protein 4|insulin-like growth factor binding protein 5 interacting protein|plenty of SH3s 2	10 B4	10	NC_000076.7	58649181	58974738	plus	11		
9606	Homo sapiens	360205	0	live	PRAC2	C17orf93, HOXB-AS5, HOXB13-AS1, HOXBAS5, NCRNA00253	PRAC2 small nuclear protein	putative protein PRAC2|HOXB cluster antisense RNA 5|prostate cancer susceptibility candidate 2|prostate, rectum and colon 2|prostate, rectum and colon expressed gene 2 protein|prostate, rectum and colon expressed gene protein 2|putative protein PRCA2|small nuclear protein PRAC2	17q21.32	17	NC_000017.11	48720802	48724758	plus	5	610787	
9606	Homo sapiens	283651	0	live	HMGN2P46	C15orf21, D-PCa-2	high mobility group nucleosomal binding domain 2 pseudogene 46	Dresden prostate cancer 2|Dresden prostate carcinoma 2	15q21.1	15	NC_000015.10	45511136	45556730	plus	6	611314	
9606	Homo sapiens	100616170	0	live	MIR4739	mir-4739	microRNA 4739	hsa-mir-4739	17q25.3	17	NC_000017.11	79707176	79707249	minus	1		
9606	Homo sapiens	677823	0	live	SNORA80E	ACA42, SNORA42	small nucleolar RNA, H/ACA box 80E	ACA42 snoRNA|small nucleolar RNA, H/ACA box 42	1q22	1	NC_000001.11	155919909	155920042	minus	1		
9606	Homo sapiens	374864	0	live	CCDC178	C18orf34	coiled-coil domain containing 178	coiled-coil domain-containing protein 178	18q12.1	18	NC_000018.10	32937406	33441040	minus	29		
9606	Homo sapiens	100126347	0	live	MIR887	MIRN887, hsa-mir-887	microRNA 887		5p15.1	5	NC_000005.10	15935182	15935260	plus	1		
9606	Homo sapiens	724023	0	live	MIR653	MIRN653, hsa-mir-653, mir-653	microRNA 653		7q21.3	7	NC_000007.14	93482760	93482855	minus	1		
9606	Homo sapiens	542767	0	live	PCOTH	C1QTNF9B-AS1	Pro-X-Gly collagen triple helix like repeat containing	prostate collagen triple helix protein|C1QTNF9B antisense RNA 1|C1QTNF9B antisense gene protein 1	13q12.12	13	NC_000013.11	23888868	23892103	plus	6	617122	
9606	Homo sapiens	100302132	0	live	MIR1182	MIRN1182, hsa-mir-1182	microRNA 1182		1q42.2	1	NC_000001.11	231019828	231019924	minus	1		
9606	Homo sapiens	100533107	0	live	RTEL1-TNFRSF6B		RTEL1-TNFRSF6B readthrough (NMD candidate)	RTEL1-TNFRSF6B readthrough (non-protein coding)	20q13.33	20	NC_000020.11	63657810	63698698	plus	38		
9606	Homo sapiens	344807	0	live	CD200R1L	CD200R2, CD200RLa	CD200 receptor 1 like	cell surface glycoprotein CD200 receptor 2|CD200 cell surface glycoprotein receptor 2|CD200 cell surface glycoprotein receptor-like 2|CD200 cell surface glycoprotein receptor-like a|CD200 receptor 2|CD200 receptor-like 2|cell surface glycoprotein CD200 receptor 1-like|cell surface glycoprotein OX2 receptor 2	3q13.2	3	NC_000003.12	112815711	112846864	minus	9		
9606	Homo sapiens	134829	0	live	CLVS2	C6orf212, C6orf213, RLBP1L2, bA160A10.4	clavesin 2	clavesin-2|clathrin vesicle-associated Sec14 protein 2|retinaldehyde binding protein 1-like 2	6q22.31	6	NC_000006.12	122996235	123072925	plus	6	616945	
9606	Homo sapiens	84966	0	live	IGSF21		immunoglobin superfamily member 21	immunoglobulin superfamily member 21	1p36.13	1	NC_000001.11	18107746	18378483	plus	13		
9606	Homo sapiens	285463	0	live	CTBP1-AS	PCAT10	CTBP1 antisense RNA	prostate cancer associated transcript 10	4p16.3	4	NC_000004.12	1210120	1218591	plus	6		
9606	Homo sapiens	94122	0	live	SYTL5	slp5	synaptotagmin like 5	synaptotagmin-like protein 5|exophilin 9	Xp11.4	X	NC_000023.11	37888915	38128820	plus	25		
9606	Homo sapiens	101978785	0	live	PCAT14		prostate cancer associated transcript 14	prostate cancer associated transcript 14 (non-protein coding)	22q11.23	22	NC_000022.11	23538102	23547306	plus	4		
9606	Homo sapiens	102723859	0	live	TBC1D3E	PRC17, TBC1D3, TBC1D3A, TBC1DE3	TBC1 domain family member 3E	TBC1 domain family member 3E|Prostate cancer gene 17 protein|Protein TRE17-alpha|Rab GTPase-activating protein PRC17|TBC1 domain family member 3|TBC1 domain family member-like	17q12	17	NC_000017.11	38118408	38138868	plus	19	610808	
9606	Homo sapiens	140883	0	live	ZNF280B	5'OY11.1, D87009.C22.3, SUHW2, ZNF279, ZNF632	zinc finger protein 280B	zinc finger protein 280B|suppressor of hairy wing homolog 2|zinc finger protein 279|zinc finger protein 632	22q11.22	22	NC_000022.11	22484421	22509161	minus	8		
9606	Homo sapiens	100422880	0	live	MIR3162	mir-3162	microRNA 3162	hsa-mir-3162	11q12.1	11	NC_000011.10	59595077	59595158	minus	1		
9606	Homo sapiens	414059	0	live	TBC1D3B	PRC17, TBC1D3I, TBC1D3L	TBC1 domain family member 3B	TBC1 domain family member 3B|Rab GTPase-activating protein PRC17 duplicate|TBC1 domain family member 3B/I|TBC1 domain family, member 3-like|TBC1 domain family, member 3I|prostate cancer gene 17 duplicate	17q12	17	NC_000017.11	36165683	36176636	minus	14	610144	
9606	Homo sapiens	100126329	0	live	MIR941-1	MIRN941-1, mir-941-1	microRNA 941-1	hsa-mir-941-1	20q13.33	20	NC_000020.11	63919449	63919520	plus	1		
9606	Homo sapiens	105373767	0	live	EPCART	PRCAT122	ERG-positive prostate cancer associated androgen responsive transcript	ERG-positive PC-associated androgen responsive transcript|PCAT-2-180961|TPCAT-2-180961|Tampere prostate cancer-associated transcript-2-180961	2q31.3	2	NC_000002.12	180115879	180125219	minus	5		
9606	Homo sapiens	286514	0	live	MAGEB18		MAGE family member B18	melanoma-associated antigen B18|MAGE-B18 antigen|melanoma antigen family B, 18|melanoma antigen family B18	Xp21.3	X	NC_000023.11	26138343	26140736	plus	3		
10116	Rattus norvegicus	367318	0	live	Ano7	Ngep, Tmem16g	anoctamin 7	anoctamin-7|anoctamin-7-like|transmembrane protein 16G	9q36	9	NC_051344.1	93917524	93945323	plus	24		
9606	Homo sapiens	100847069	0	live	MIR5590		microRNA 5590	hsa-mir-5590	2q21.3	2	NC_000002.12	134857820	134857873	plus	1		
9606	Homo sapiens	286140	0	live	RNF5P1		ring finger protein 5 pseudogene 1	ring finger protein 5, E3 ubiquitin protein ligase pseudogene 1	8p11.22	8	NC_000008.11	38600173	38601257	minus	1		
10090	Mus musculus	404545	0	live	Ano7	IPC, NG, NGE, Ngep, Ngep-L, Pc, Pcanap5, Tmem16g	anoctamin 7	anoctamin-7|prostate cancer associated protein 5|transmembrane protein 16g	1 D	1	NC_000067.7	93301518	93332026	plus	25		
9606	Homo sapiens	100507008	0	live	LINC00844		long intergenic non-protein coding RNA 844		10q21.1	10	NC_000010.11	58999518	59001617	plus	2		
9606	Homo sapiens	100302209	0	live	MIR1185-2	MIRN1185-2, hsa-mir-1185-2, mir-1185-2	microRNA 1185-2		14q32.31	14	NC_000014.9	101044198	101044283	plus	1		
10090	Mus musculus	100039672	0	live	Msmp	Psmp	microseminoprotein, prostate associated	prostate-associated microseminoprotein|PC3-secreted microprotein homolog|Vmicroseminoprotein, prostate associated	4 A5	4	NC_000070.7	43583216	43584494	minus	3		
9606	Homo sapiens	127579	0	live	DCST2		DC-STAMP domain containing 2	DC-STAMP domain-containing protein 2	1q21.3	1	NC_000001.11	155018513	155033781	minus	16		
9606	Homo sapiens	100302208	0	live	MIR1253	MIRN1253, hsa-mir-1253	microRNA 1253		17p13.3	17	NC_000017.11	2748078	2748182	minus	1		
9606	Homo sapiens	346689	0	live	KLRG2	CLEC15B	killer cell lectin like receptor G2	killer cell lectin-like receptor subfamily G member 2|C-type lectin domain family 15 member B|killer cell lectin-like receptor subfamily G, member 2	7q34	7	NC_000007.14	139426931	139483716	minus	7		
9606	Homo sapiens	81626	0	live	SHCBP1L	C1orf14, GE36	SHC binding and spindle associated 1 like	testicular spindle-associated protein SHCBP1L|SHC SH2 domain-binding protein 1-like protein|SHC SH2-domain binding protein 1-like	1q25.3	1	NC_000001.11	182899865	182953166	minus	11		
9606	Homo sapiens	79025	0	live	FNDC11	C20orf195	fibronectin type III domain containing 11	fibronectin type III domain-containing protein 11	20q13.33	20	NC_000020.11	63553020	63556712	plus	5		
9615	Canis lupus familiaris	485067	0	live	SGTA		small glutamine rich tetratricopeptide repeat co-chaperone alpha	small glutamine-rich tetratricopeptide repeat-containing protein alpha|small glutamine rich tetratricopeptide repeat containing alpha		20	NC_051824.1	57166157	57184860	plus	16		
9615	Canis lupus familiaris	476857	0	live	DKK3	REIC/Dkk-3	dickkopf WNT signaling pathway inhibitor 3	dickkopf-related protein 3|dickkopf 3 homolog|dickkopf homolog 3		21	NC_051825.1	35909311	35949713	minus	7		
9606	Homo sapiens	100505666	0	live	DCST1-AS1		DCST1 antisense RNA 1	RP11-307C12.11	1q21.3	1	NC_000001.11	155045191	155063991	minus	5		
9606	Homo sapiens	57821	0	live	CCDC181	C1orf114	coiled-coil domain containing 181	coiled-coil domain-containing protein 181	1q24.2	1	NC_000001.11	169394870	169462221	minus	9		
9606	Homo sapiens	101928099	0	live	PCAT7	PCAN-R2	prostate cancer associated transcript 7	prostate cancer associated transcript 7 (non-protein coding)|prostate cancer-associated noncoding RNA 2	9q22.32	9	NC_000009.12	94555045	94568756	plus	3		
9606	Homo sapiens	90273	0	live	CEACAM21	CEACAM3, R29124_1	CEA cell adhesion molecule 21	carcinoembryonic antigen-related cell adhesion molecule 21|carcinoembryonic antigen related cell adhesion molecule 21	19q13.2	19	NC_000019.10	41549236	41586844	plus	22	618191	
9615	Canis lupus familiaris	477602	0	live	KRT7	CK7	keratin 7	keratin, type II cytoskeletal 7|cytokeratin 7		27	NC_051831.1	2811546	2826249	minus	9		
9606	Homo sapiens	100616301	0	live	MIR4674		microRNA 4674	hsa-mir-4674	9q34.3	9	NC_000009.12	136546173	136546259	minus	1		
9606	Homo sapiens	442425	0	live	FOXB2	bA159H20.4	forkhead box B2	forkhead box protein B2	9q21.2	9	NC_000009.12	77019655	77020953	plus	1		
9606	Homo sapiens	154907	0	live	LINC02903	C7orf66	long intergenic non-protein coding RNA 2903	uncharacterized protein C7orf66	7q31.1	7	NC_000007.14	108883975	108884587	minus	2		
9606	Homo sapiens	285349	0	live	ZNF660		zinc finger protein 660	zinc finger protein 660	3p21.31	3	NC_000003.12	44584964	44599694	plus	3		
9606	Homo sapiens	79144	0	live	PPDPF	C20orf149, dJ697K14.9, exdpf	pancreatic progenitor cell differentiation and proliferation factor	pancreatic progenitor cell differentiation and proliferation factor|exocrine differentiation and proliferation factor|pancreatic progenitor cell differentiation and proliferation factor homolog	20q13.33	20	NC_000020.11	63520741	63522206	plus	4		
9606	Homo sapiens	140701	0	live	ABHD16B	C20orf135, dJ591C20.1	abhydrolase domain containing 16B	protein ABHD16B|abhydrolase domain-containing protein 16B|alpha/beta hydrolase domain-containing protein 16B	20q13.33	20	NC_000020.11	63861498	63862988	plus	1		
9606	Homo sapiens	285634	0	live	INTS6P1		integrator complex subunit 6 pseudogene 1		5p13.1	5	NC_000005.10	39718786	39721510	minus	0		
9606	Homo sapiens	100847079	0	live	MIR5193	mir-5193	microRNA 5193	hsa-mir-5193	3p21.31	3	NC_000003.12	49806137	49806245	minus	1		
9606	Homo sapiens	101928165	0	live	CASC17	LINC00600	cancer susceptibility 17	cancer susceptibility 17 (non-protein coding)|cancer susceptibility candidate 17 (non-protein coding)|long intergenic non-protein coding RNA 600	17q24.3	17	NC_000017.11	71097774	71202179	minus	4		
9606	Homo sapiens	389741	0	live	GLIDR	LINC01172, TCONS_00015562	glioblastoma down-regulated RNA	long intergenic non-protein coding RNA 1172	9p12	9	NC_000009.12	39803496	39810159	minus	3		
10090	Mus musculus	116621581	0	live	Derpc	Gm50241	DERPC proline and glycine rich nuclear protein	decreased expression in renal and prostate cancer protein	8	8	NC_000074.7	107610495	107620225	minus	4		
9606	Homo sapiens	619402	0	live	HPC5		prostate cancer, hereditary, 5		3p26	3						609299	
9031	Gallus gallus	420302	0	live	GPIHBP1	PSCA	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1|prostate stem cell antigen		2	NC_052533.1	147186733	147190703	plus	3		
9606	Homo sapiens	408260	0	live	HPC4	HPC7	Prostate cancer, hereditary, 4		7p11-q21	7						608658	
9606	Homo sapiens	347747	0	live	HPCQTL19		Prostate cancer aggressiveness quantitative trait locus on chromosome 19		19q	19						607592	
9606	Homo sapiens	100188867	0	live	HPC14		Prostate cancer, hereditary, 14		11q13	11						611958	
9606	Homo sapiens	283554	0	live	GPR137C	TM7SF1L2	G protein-coupled receptor 137C	integral membrane protein GPR137C|G protein-coupled receptor TM7SF1L2|transmembrane 7 superfamily member 1-like 2 protein	14q22.1	14	NC_000014.9	52552836	52637713	plus	11		
9606	Homo sapiens	123970	0	live	C16orf78		chromosome 16 open reading frame 78	uncharacterized protein C16orf78	16q12.1	16	NC_000016.10	49373804	49399431	plus	5		
9606	Homo sapiens	105372808	0	live	PCSEAT	PRCAT38	prostate cancer expressed EZH2 associated transcript	PCa specific expression and EZH2-associated transcript|prostate cancer-associated transcript 38	21q22.3	21	NC_000021.9	41580475	41582887	plus	1		
9606	Homo sapiens	100532746	0	live	PPT2-EGFL8	PPT-2, PPT2	PPT2-EGFL8 readthrough (NMD candidate)	Lysosomal thioesterase PPT2|S-thioesterase G14	6p21.32	6	NC_000006.12	32153999	32168285	plus	16		
9606	Homo sapiens	100422903	0	live	MIR4288		microRNA 4288	hsa-mir-4288	8p21.1	8	NC_000008.11	28505116	28505182	minus	1		
9615	Canis lupus familiaris	477601	0	live	KRT18	CK18	keratin 18	keratin, type I cytoskeletal 18|cytokeratin 18		27	NC_051831.1	2190002	2194108	minus	7		
9606	Homo sapiens	100996425	0	live	ARLNC1	LINC02170, PRCAT47	androgen receptor regulated long noncoding RNA 1	AR-regulated long noncoding RNA 1|long intergenic non-protein coding RNA 2170|prostate cancer-associated 47	16q23.2	16	NC_000016.10	80828735	80892596	minus	4	618053	
9606	Homo sapiens	100188834	0	live	HPC10		Prostate cancer, hereditary, 10		8q24	8						611100	
9606	Homo sapiens	139425	0	live	DCAF8L1	WDR42B	DDB1 and CUL4 associated factor 8 like 1	DDB1- and CUL4-associated factor 8-like protein 1|WD repeat domain 42B|WD repeat-containing protein 42B	Xp21.3	X	NC_000023.11	27977992	27981449	minus	1		
9606	Homo sapiens	140700	0	live	SAMD10	C20orf136, dJ591C20, dJ591C20.7	sterile alpha motif domain containing 10	sterile alpha motif domain-containing protein 10|D930033N23Rik|SAM domain-containing protein 10	20q13.33	20	NC_000020.11	63974113	63980788	minus	7		
9606	Homo sapiens	100302137	0	live	MIR1914	MIRN1914, hsa-mir-1914	microRNA 1914		20q13.33	20	NC_000020.11	63941465	63941544	minus	1		
9606	Homo sapiens	677834	0	live	SNORA55	ACA55	small nucleolar RNA, H/ACA box 55	ACA55 snoRNA	1p34.3	1	NC_000001.11	39567374	39567510	minus	1		
9606	Homo sapiens	100507475	0	live	IDH1-AS1		IDH1 antisense RNA 1	IDH1 antisense RNA 1 (non-protein coding)	2q34	2	NC_000002.12	208255233	208256194	plus	2		
9606	Homo sapiens	100500804	0	live	MIR3654		microRNA 3654	hsa-mir-3654	7q33	7	NC_000007.14	133034860	133034915	minus	1		
9606	Homo sapiens	102724862	0	live	TBC1D3I	PRC17, TBC1D3, TBC1D3A	TBC1 domain family member 3I	TBC1 domain family member 3I|Prostate cancer gene 17 protein|Protein TRE17-alpha|Rab GTPase-activating protein PRC17|TBC1 domain family member 3|TBC1 domain family member-like	17q12	17	NC_000017.11	36253639	36264601	minus	15		
9606	Homo sapiens	100302184	0	live	MIR1272	MIRN1272, hsa-mir-1272, mir-1272	microRNA 1272		15q22.31	15	NC_000015.10	64762387	64762515	minus	1		
9606	Homo sapiens	693168	0	live	MIR583	MIRN583, hsa-mir-583	microRNA 583		5q15	5	NC_000005.10	96079138	96079212	plus	1		
9606	Homo sapiens	101927285	0	live	LINC01793		long intergenic non-protein coding RNA 1793		2p16.1	2	NC_000002.12	59217708	59279400	plus	3		
9615	Canis lupus familiaris	609118	0	live	UPK3A	UPIII	uroplakin 3A	uroplakin-3a|uroplakin III		10	NC_051814.1	21479967	21487971	minus	6		
